Humor Type|Joke
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I am a very talented comedian. I am very funny and my humor is very Impressions/Imitative. I can do impressions of just
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. You can also try this one: I told my friend a joke about a frog who swallowed a pig. He said, “Oh
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll go first. A man is walking down the street and sees a woman with a sign that says, Will work
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - A: I don't have any! - Q: What is the size of the bed? - A
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. A man goes to a pub to get a drink. He goes up to the bar, and says, Give me a pint of
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. If you're looking for a particular joke, use the Search function. Impressions/Imitative Humor jokes A man
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. - 7 Replies Here is one: What is the difference between a lawyer and a fish? A fish has the right to
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. I'll start: Why did the chicken cross the road? To get to the other side. It's a classic
Impressions/Imitative Humor|Tell me a Impressions/Imitative Humor joke. Make it short, funny, and appropriate. (See also: funny joke) A young man was working his way through college as a bartender in a night club. One night a
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. Thanks! (This is a joke for a joke thread I'm starting, I'm not actually a comedian) A man walks into a bar
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The best joke will get a signed copy of The Character Comedy Handbook by Matt Okine. The prize draw is open to all residents of Australia,
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll start: What's the difference between a Jewish mother and a Catholic mother? A Jewish mother will sell her son for a Cadillac.
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The only rules are that the joke must be (1) Character Comedy, and (2) Short. I'll post the winning joke on my
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The rules: 1. No more than 10 words. 2. No in jokes. 3. Nothing about your penis.
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll give you $10. You're all in. The other day I was at a party and I saw a girl wearing a
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. (I have a 5 year old, so keep that in mind) I will pick the best one and make it a featured joke! Tell me a
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. It may have been told on TV, radio, or in a movie. If you have the original source, that would be great. If you can make it a
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The winner gets a free 20-minute stand-up comedy set at the next Comedy Night at the Stardust. If you don’t win the
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. If you've been following my blog for a while, you'll know that this is a joke I've never done. But you never know, maybe it
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I am making a compilation of jokes to be used in a character comedy show. The show is called The Big Question and it is a variety show
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll go first: Why did the blind man cross the road? He wanted to see what all the fuss was about. Moderators: Jason
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'm going to a party. What should I wear? You should wear your dress. It's the only thing that makes you look like
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll pick a winner and send them a $25 gift certificate to the Comedy Store in LA, plus a special signed bookplate. The contest ends
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. If you’re a winner, I’ll make a video of you telling that joke and post it to my Facebook page and send you a prize. Entries
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. - I've got a friend who's in a band. He's got a big old car, so he uses it to transport the equipment. Unfortunately
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The one I told to my friend went like this: Q: What's the difference between a man and a woman? A: One is a person
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll be the judge. My friend said he was going to get a vasectomy. He said he'd be back in 20 minutes. He
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll start... How do you make a black man run in the Olympics? Piss in his face. He who laughs last thinks
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. - - - Updated - - - This is how I tell my jokes: Why did the chicken cross the road? To get
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I will use the best ones for my next (and last) episode of ‘The Laughter Club’. What’s a joke? A question?
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The best jokes will be posted here and the winner will receive a free ticket to the show of their choice at the Laughing Horse Comedy Club in Edinburgh. The
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The winner will get a $10 Amazon gift card. I will pick the winner Sunday, March 10 at noon (ET). This contest is
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll tell the next one after 5 minutes. - Forum Posts: 118 - Wiki Points: 0 - Followed by: 0
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. Here is a hint. The answer is the opposite of the question. What's the difference between a character comedian and a regular comedian? A
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I will select a winner for each day, and the winner will receive a $10 gift card to Amazon.com. Please limit jokes to 5 lines.
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. You have 5 minutes. You have been warned. I’m going to the city for a week. I’m looking forward to getting out and seeing
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I will pick the best answer and give you $5.00. I will pick the answer that I like the most, but I will also give you credit if
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I will judge the best entry and give the winner a $10 Amazon gift card. This is the first of several writing contests I will be running.
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The best one will get a free copy of the book and a signed copy of the original art. * * * What's the difference between
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. The contest ends on Sunday, July 22 at 10:00 AM EST. The winner will receive a special prize from us, which will include a free
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. You’ve got 1 minute, then it’s on to the next guy. GO. Me: So, what do you do? H
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'll go first. A man is sitting in a bar, drinking his beer. He is approached by a beautiful woman who asks, Is that
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. If you're the first person to get it right, I will give you a free ticket to the show! Rules: - You can only enter once.
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. (No poop, no penis, no fart jokes) I’ll post my favorite one here on the blog. I’ll post my favorite one here
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I'm looking for a joke that will fit in the Character Comedy slot in a stand-up routine. You can post it in the
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. I will choose the best one and give you a $10 Amazon.com Gift Card. The rules: 1. Be a fan of me on Facebook
Character Comedy|Tell me a Character Comedy joke. Make it short, funny, and appropriate. Winner gets a signed copy of The Complete Mother Goose. This contest is now closed. Thanks to everyone who participated. The winner is... There were
